personCLASE,corpus,palabras,signal_mean_chroma_stft,signal_mode_chroma_stft,signal_mean_mfcc,signal_iqr_mfcc,zero_crossings,signal_mean_spectral_bandwidth,signal_mode_spectral_bandwidth,signal_mean_beats,signal_estimate_tuning,fftfreq_mean,fftfreq_mode,fftfreq_iqr,mean_SIGNAL_chroma_cq,signal_iqr_chroma_cq,signal_mean_y_harmonic,signal_median_y_harmonic,signal_mean_percussive,signal_mode_percussive,signal_median_stft,signal_iqr_stft,signal_median_spectral_bandwidth,mean_signal_spectral_contrast,signal_iqr_percussive
FEMALE,1,125,0.36347908,0.04062559,-11.366532,25.1957736,1870,3099.28956,3290.54097,7,-0.22,3.95E-18,-0.499982617,0.499982617,0.3417621,0.523873175,2.91E-05,0.002466327,8.08E-05,-0.052779227,0.035807136,0.362835351,2953.291613,18.67496883,0.02447512
FEMALE,1,126,0.32275605,0.024990026,-12.247904,21.40091312,3411,3142.523837,2843.899534,20.5,-0.45,1.23E-18,-0.499989212,0.499989212,0.28581306,0.406178335,3.96E-05,0.000878708,7.70E-05,-0.11753961,0.037049104,0.400907821,2871.010062,18.17035457,0.043965998
FEMALE,1,127,0.33075306,0.0899672,-12.772905,25.78094721,5300,3131.58271,2983.589645,13,-0.28,-8.95E-18,-0.499988758,0.499988758,0.35857815,0.586100915,8.82E-05,0.000385724,-6.00E-06,-0.053465977,0.0577167,0.526487649,3069.693821,18.67234033,0.050795835
FEMALE,1,115,0.37497625,0.21240757,-16.700565,22.06401825,6512,3563.256651,4123.370485,25.5,-0.33,-8.79E-06,-0.5,0.499991207,0.35873678,0.577083001,2.58E-05,5.16E-05,2.92E-05,-0.3930541,0.008162839,0.116578935,2944.061504,16.97721718,0.008953545
FEMALE,1,116,0.4413429,0.42203397,-11.99393,20.95018661,4577,3352.640608,4560.482569,3,-0.5,-1.38E-05,-0.5,0.499986208,0.39625108,0.5659368,-4.74E-06,4.43E-05,0.000111751,-0.026443617,0.028191028,0.311952759,2825.474468,16.86031129,0.051674411
FEMALE,1,117,0.35303137,0.02392235,-13.885653,26.23497224,3470,2538.894137,2515.757665,3,-0.5,-2.06E-17,-0.499987066,0.499987066,0.29419616,0.470276534,-7.41E-06,0.000634936,0.000136571,-0.19180255,0.023531012,0.303355381,2485.784208,19.66594997,0.02392613
FEMALE,1,118,0.32986853,0.10783769,-13.419687,25.94606042,6985,2746.421494,2313.716583,4,0.23,-1.27E-05,-0.5,0.499987315,0.41222286,0.593434859,-2.44E-06,0.000290695,0.000142893,-0.1017741,0.07296422,0.518501589,2877.073037,18.66744238,0.053522841
FEMALE,1,128,0.3404576,0.011773048,-11.7256565,25.04221869,4808,3427.594592,3969.482062,35.66666667,-0.23,-8.64E-06,-0.5,0.499991363,0.33797356,0.48237621,-0.000143821,0.000113644,0.000238845,-0.13021593,0.022418797,0.324179572,2794.993711,18.39003197,0.042131704
FEMALE,1,120,0.33187002,0.202658,-11.679045,23.49806201,3058,2809.315776,3273.912054,18,0.09,-2.04E-05,-0.5,0.499979573,0.33705336,0.52295012,-0.000205752,0.000713795,0.000263932,-0.79524034,0.06607647,0.527285181,2734.520922,17.92189506,0.096024872
FEMALE,1,129,0.42651498,0.4909144,-11.772083,23.90533721,7202,3068.501022,4077.370462,4,0.21,-1.40E-05,-0.5,0.499985999,0.4547496,0.62968594,7.30E-05,0.000119405,4.40E-05,-0.18133159,0.09907722,0.853328659,2735.30048,16.97090755,0.087114514
FEMALE,1,130,0.27521473,0.42058522,-13.057617,23.49951351,759,2275.967056,3061.80131,4,0.37,1.46E-17,-0.499983902,0.499983902,0.3007975,0.456525756,5.48E-06,0.006678858,6.94E-05,-0.055511728,0.014033516,0.116772099,2247.131259,20.53366716,0.016607933
FEMALE,1,131,0.33112746,0.016145509,-14.412197,23.80606616,3450,2718.424989,3745.808613,10,-0.29,-1.59E-05,-0.5,0.499984063,0.3659183,0.536119804,3.83E-05,0.001095284,8.50E-05,-0.20466377,0.027409315,0.320543685,2630.773623,19.26779916,0.042406766
MALE,0,0,0.36796573,0.078657985,-10.781489,23.53626132,903,1911.4706,3987.815215,19,-0.36,-1.67E-05,-0.5,0.499983327,0.30205563,0.36068497,2.33E-06,0.004162515,2.25E-05,-0.030537158,0.007366013,0.088898274,1594.589836,21.39583464,0.036496856
MALE,0,1,0.38916585,0.24182566,-6.66424,20.44042587,2283,2216.22987,2105.287476,16,-0.5,-1.46E-05,-0.5,0.49998545,0.28252563,0.364130463,2.63E-05,0.001633836,5.16E-05,-0.003716853,0.013329705,0.193697624,1761.416419,19.60847808,0.041611212
MALE,0,2,0.4285737,0.24461155,-13.802931,23.48981702,2473,2816.368544,3982.368215,17.5,-0.05,-1.60E-05,-0.5,0.499983956,0.35184726,0.502850091,2.21E-05,0.000418356,5.87E-05,-0.19373119,0.006992324,0.103674141,2350.761786,18.22546481,0.008229889
MALE,0,3,0.3238093,0.2975282,-9.966078,25.25122851,1164,1909.071743,2322.58802,5,-0.16,-1.53E-05,-0.5,0.499984693,0.39404765,0.472121887,-2.95E-05,0.007315067,0.000126488,-0.19896565,0.013075039,0.205913261,1858.985516,20.76069483,0.090705447
MALE,0,4,0.39720398,0.36441296,-6.196634,20.58546102,788,2261.531743,2804.401925,21,0.35,-1.87E-05,-0.5,0.499981297,0.3046556,0.352916265,-5.68E-07,0.006280647,0.00012645,-0.007984203,0.016187891,0.214492213,2049.959282,19.92737823,0.03447873
MALE,0,5,0.35621706,0.15104848,-12.833291,22.66112638,1898,2593.009577,3548.497141,14,-0.43,-1.37E-05,-0.5,0.499986328,0.2791126,0.364311169,-5.94E-06,0.00087037,8.87E-05,-0.047389176,0.008634631,0.143033868,2110.692482,19.1231882,0.026119823
MALE,0,6,0.35423398,0.48790586,-12.244186,24.80857074,626,2117.39586,2834.203419,13,0,4.28E-18,-0.499981188,0.499981188,0.45107847,0.546920288,2.16E-05,0.002390291,5.38E-05,-0.14199097,0.007665918,0.084421579,1905.870133,20.05281117,0.02413483
MALE,0,7,0.37857363,0.19508737,-9.621391,20.28035951,566,2394.274973,3481.390451,7,0.22,1.06E-18,-0.499981341,0.499981341,0.27613124,0.327052629,-1.24E-05,0.005822564,9.51E-05,0.000563111,0.00753647,0.05861861,2197.649979,20.05083793,0.01369558
MALE,0,8,0.40465504,0.38473445,-10.452917,21.27324426,1173,2394.408177,2750.834528,4,0.32,-8.94E-18,-0.499981507,0.499981507,0.40970173,0.471252955,5.74E-08,0.000498971,0.00010876,-0.034960117,0.00770628,0.133396735,2039.373335,18.87173006,0.053409282
MALE,0,9,0.4070759,0.30224618,-12.186204,23.44853473,3359,2499.707335,2945.731079,13.5,0.23,3.77E-18,-0.499983401,0.499983401,0.43173814,0.369282302,1.07E-05,-2.79E-05,6.16E-05,-0.025348043,0.005549748,0.104074118,2304.745831,18.20650965,0.01735449
MALE,0,10,0.33072636,0.14999007,-11.974938,23.36813438,737,2137.306451,4147.875674,23,0.47,2.62E-17,-0.499983516,0.499983516,0.2740816,0.34777359,-1.19E-05,0.008251406,-1.94E-05,-0.0578147,0.006919492,0.100117716,1811.751699,21.4052149,0.021828819
MALE,0,11,0.33883986,0.31193796,-10.406144,21.82989109,942,2567.986812,4302.835518,12.5,-0.26,5.23E-18,-0.499977,0.499977,0.28334677,0.344606522,-5.22E-05,0.002604501,5.91E-05,-0.5540743,0.0228579,0.157651866,2159.220328,21.20422047,0.056617997
MALE,0,12,0.40042478,0.48828208,-15.250093,22.5498836,2683,2533.518446,4417.339752,4,0.2,-1.35E-05,-0.5,0.499986527,0.35889813,0.520333979,8.81E-06,0.000638527,3.23E-05,-0.037410814,0.006244951,0.09291953,2144.091312,19.77137901,0.021733586
MALE,0,13,0.34082195,0.2932918,-10.988359,25.47686553,534,2204.803913,3683.126008,3,0.07,-2.57E-05,-0.5,0.49997429,0.35239622,0.527182912,1.81E-05,0.008653199,2.39E-05,0.14950736,0.014594183,0.152318735,2156.159163,21.63403033,0.031201223
MALE,0,47,0.31571513,0.14869279,-11.04514,24.56332409,365,1796.294661,3223.389302,15,-0.38,1.47E-17,-0.499974183,0.499974183,0.34341046,0.538515572,7.73E-05,0.002229121,0.000242632,-0.012229799,0.008802787,0.096877894,1799.231367,21.98222047,0.041065409
MALE,0,14,0.4215326,0.3150213,-10.564479,20.62666488,2211,2810.309653,3071.329841,12.5,-0.14,-1.61E-05,-0.5,0.499983877,0.40333557,0.42767477,-2.15E-05,0.000608034,0.000100094,-0.018952215,0.013098044,0.14433097,2462.141294,17.6171413,0.033207749
MALE,0,15,0.34441575,0.15198047,-11.381444,24.9112215,620,2638.435601,2965.576336,12,-0.5,-1.05E-17,-0.499984575,0.499984575,0.29065633,0.435100031,2.88E-05,0.002755415,5.48E-05,-0.06868929,0.007199518,0.095565083,2267.885424,20.11917845,0.017062477
MALE,0,16,0.3749302,0.25511047,-4.445814,26.99016023,314,1966.880444,2524.020242,3,-0.44,-1.94E-05,-0.5,0.499980593,0.36689368,0.491330897,-1.76E-05,0.03728287,0.000127555,-0.18300855,0.012893539,0.069247781,1809.49826,21.22020797,0.038286533
MALE,0,17,0.32832032,0.053762693,-12.238005,24.61474907,707,2142.346589,3437.911331,26.5,0.01,-1.54E-05,-0.5,0.499984602,0.36868238,0.540835716,1.92E-05,0.001125698,6.28E-05,-0.001666808,0.008152127,0.090461592,2009.75327,20.84881026,0.022361778
MALE,0,18,0.4090803,0.5908233,-11.87889,19.96700984,1399,1876.290355,2249.235606,5,0.48,0,-0.499986386,0.499986386,0.3428154,0.448388077,-1.24E-05,0.00165852,3.93E-05,-0.04600136,0.005716833,0.059226943,1522.334785,19.78585282,0.022486822
MALE,0,19,0.3692291,0.2599826,-11.636443,23.5216341,585,2148.854683,2020.869771,7,-0.27,0,-0.499978813,0.499978813,0.3332471,0.39775048,1.06E-05,0.000920726,5.42E-05,0.008234675,0.004779372,0.050547849,1893.477569,18.65631455,0.019257217
MALE,0,20,0.34448293,0.5099958,-13.712807,23.18526655,598,2060.145645,2513.20759,16,0.14,-5.26E-18,-0.499976851,0.499976851,0.42754516,0.458440024,2.16E-05,0.003710593,-1.30E-05,-0.020556489,0.005228678,0.081535079,1944.65593,19.78227949,0.027383905
MALE,0,21,0.33212352,0.35306558,-12.027666,26.0153178,3757,2668.039758,3586.970118,3,-0.49,0,-0.499984424,0.499984424,0.30689523,0.530215682,3.37E-05,0.002937972,4.82E-05,-0.018491918,0.031805474,0.377514808,2417.821447,21.44696129,0.021510385
MALE,0,22,0.3600171,0.17789604,-10.855447,23.18458509,668,2191.778703,2999.12691,3,0.28,-1.83E-05,-0.5,0.4999817,0.27730033,0.333681795,3.17E-05,0.014860195,5.64E-05,-0.041325767,0.011862185,0.123932296,2133.126663,21.30060118,0.018772888
MALE,1,100,0.3927995,0.22914138,-8.851534,22.05063641,1916,2462.130888,1973.934847,3,-0.48,-1.66E-05,-0.5,0.499983427,0.38142675,0.593230974,-6.53E-05,0.00064424,0.000413609,-0.056916934,0.0222505,0.246270682,2056.072113,19.24993982,0.050292693
MALE,1,132,0.3399185,0.26661962,-13.89971,22.63865659,459,1776.673837,2774.297508,12,-0.5,-2.85E-17,-0.499968638,0.499968638,0.30766973,0.415316077,6.03E-05,0.008522073,9.73E-06,-0.7557079,0.00640852,0.082119121,1575.765606,21.61446987,0.045969232
MALE,1,133,0.3697169,0.112522535,-7.1229825,23.51208949,705,2085.141297,2274.291685,4,-0.41,-1.84E-05,-0.5,0.499981618,0.31327128,0.393469604,-3.90E-05,0.017185029,3.60E-05,-0.12360806,0.023846181,0.275011387,2042.580737,21.23201061,0.060231688
MALE,1,134,0.4411481,0.23844157,-6.5423374,21.78350067,1945,2776.619239,2666.597049,23,0.2,0,-0.499983739,0.499983739,0.28620538,0.306471353,0.000117947,0.001325852,-6.26E-05,-0.08296464,0.024863528,0.272009534,2050.730333,18.93854509,0.036737511
MALE,1,135,0.33877593,0.19962339,-10.966663,25.59330773,770,2683.214208,3104.844254,12.5,0.39,-1.73E-05,-0.5,0.499982677,0.32510218,0.452030765,1.84E-05,0.002088363,3.05E-05,-0.081145205,0.010992119,0.119171928,2318.289453,21.28613298,0.035375859
MALE,1,136,0.45081875,0.52419037,-7.720717,22.0736413,1708,3202.267421,2232.406341,15,0.09,1.21E-17,-0.499982266,0.499982266,0.33840021,0.412195262,8.88E-05,0.000478986,-2.47E-05,-0.000529363,0.010395534,0.176107338,2510.987913,16.92370209,0.02780517
MALE,1,102,0.48397496,0.38310596,-4.17714,20.72172427,1282,3345.112309,1877.355832,19,0.47,-1.41E-05,-0.5,0.499985916,0.35206822,0.434838545,-1.03E-05,0.000342417,0.000122451,-0.21607329,0.016535109,0.195618815,2805.640696,17.32252786,0.041573036
MALE,1,103,0.3980173,0.270964,-7.6590605,24.62625432,861,2421.676221,2631.545008,21,0.04,-1.32E-05,-0.5,0.499986837,0.30733323,0.365588406,-1.69E-05,0.005312202,-2.96E-05,0.010911581,0.011785405,0.119056419,2296.487072,21.35400703,0.034069976
MALE,1,104,0.31722608,0.45600846,-12.823874,25.66418886,672,2464.088815,3688.281943,7,0.17,-2.17E-05,-0.5,0.499978293,0.3801308,0.458013806,-2.38E-05,0.002965321,4.19E-05,-0.13049693,0.012496715,0.188424094,2558.641669,22.23260268,0.051348889
MALE,1,105,0.43807048,0.39247587,-4.0304832,22.66340542,438,2447.038606,2289.656576,7,-0.23,-1.08E-17,-0.499976146,0.499976146,0.37871385,0.463767607,-8.80E-06,0.010095407,-0.000329766,-0.037331656,0.025554793,0.247179629,2087.220951,20.12709124,0.040692121
MALE,1,137,0.4213266,0.45118162,-4.4567413,26.87873101,490,1787.124438,2453.687701,6,0.19,-2.13E-05,-0.5,0.499978713,0.41384763,0.46279775,7.43E-05,0.010598255,6.85E-05,-0.14579971,0.008119522,0.106815869,1669.553685,20.51477307,0.063597342
MALE,1,122,0.33121789,0.11867476,-9.72383,23.89569545,425,1922.915469,3289.284385,4,-0.44,1.16E-17,-0.4999744,0.4999744,0.44972277,0.53227381,1.73E-05,0.013599687,1.52E-05,-0.0068192,0.013337061,0.125605294,1745.954703,20.97004568,0.098525174
MALE,1,107,0.3400979,0.2596396,-9.105623,21.25039911,641,1918.280254,3062.071389,17,-0.29,-1.70E-05,-0.5,0.499983005,0.30533192,0.36702048,2.86E-05,0.011344863,4.12E-05,0.002636457,0.014440089,0.15891396,1856.503663,21.19539195,0.039318415
MALE,1,138,0.42285788,0.13915122,-6.584189,26.98709154,1688,2676.005739,3025.029452,43,-0.01,-1.19E-05,-0.5,0.499988134,0.3538562,0.473062122,-1.61E-05,0.001884096,6.79E-05,-0.024194939,0.008796478,0.100552165,2315.235319,20.00578135,0.015880119
MALE,1,139,0.38898605,0.18118533,-9.684233,21.44770193,869,2431.991816,2205.044153,5,0.29,-3.02E-18,-0.499973471,0.499973471,0.453865,0.520561572,-8.21E-05,0.000325439,2.30E-05,-0.6485516,0.008147788,0.173698327,2373.486796,19.20157543,0.040025152
MALE,1,140,0.4935778,0.31375152,-4.038346,26.02549505,1990,2759.12914,3021.372747,3,-0.27,1.85E-17,-0.499983741,0.499983741,0.36546135,0.416296329,-4.01E-05,0.002728733,8.21E-05,-0.053283278,0.03481172,0.314332377,2568.790042,19.42476674,0.038346466
MALE,1,141,0.4255871,0.6570476,-10.28151,24.71556258,2005,2847.638378,2748.826028,28,0.14,-8.35E-18,-0.499987758,0.499987758,0.40170288,0.569013245,-2.46E-05,0.000403554,8.23E-05,-0.33763596,0.007807194,0.108421965,2358.669337,19.38671526,0.014244046
MALE,1,116,0.47286612,0.7917928,-6.9277678,24.27641106,1597,2753.191498,5180.255571,10,-0.37,-2.26E-05,-0.5,0.499977418,0.3632066,0.467162307,0.000727484,0.000653797,-0.000817897,-0.016982375,0.021569103,0.24215558,2434.584227,17.77588793,0.061978222
MALE,1,142,0.38071576,0.2624073,-9.365547,26.50917852,1082,2236.670751,2332.166092,3,-0.44,-3.07E-18,-0.499985592,0.499985592,0.3611987,0.430122759,-1.83E-05,0.001676149,2.33E-05,-0.020212935,0.010853993,0.119616212,2212.617731,21.53290011,0.027642504
MALE,1,58,0.484739,0.27717295,-3.0986602,22.62499189,4009,2768.918684,2088.636681,17,-0.44,1.93E-18,-0.49999032,0.49999032,0.34818915,0.490799433,3.70E-05,0.003509714,0.000111795,-0.12512554,0.041416384,0.381621887,2494.338697,18.72949266,0.037859154
MALE,1,143,0.40649003,0.44603232,-8.4433565,23.8070519,3380,2880.095056,2788.260323,17,-0.08,-8.92E-18,-0.499988791,0.499988791,0.3237791,0.47215496,0.000150571,0.000776255,-0.00012659,-0.18429548,0.023215871,0.322941603,2628.462005,19.28183071,0.062861402
MALE,1,144,0.5095725,0.3980189,-8.834993,19.69404745,7514,3081.182522,3477.65545,29,0.14,-8.57E-06,-0.5,0.499991432,0.45861062,0.514205348,-1.20E-05,2.78E-06,4.61E-05,-0.019649403,0.023894042,0.20754462,3144.003517,17.25134395,0.017463038
MALE,1,129,0.40898067,0.17855561,-12.928459,19.58032584,4576,3089.523723,3466.315163,16,-0.18,0,-0.49998218,0.49998218,0.35097516,0.472077755,-6.85E-05,0.000159525,5.11E-05,-0.06543168,0.03753484,0.400338638,2721.867441,17.84310127,0.045474242
MALE,1,145,0.3724442,0.21504162,-7.972234,22.59773707,1193,2501.336535,3746.998924,15.5,-0.45,1.72E-17,-0.49998625,0.49998625,0.33467305,0.417222071,6.08E-06,0.003661601,5.19E-05,-0.054170247,0.022426788,0.27598842,2465.895677,20.83826028,0.039151952
CHILD,0,0,0.333309,0.24837,-7.7854757,27.23814344,915,3058.883631,3123.079792,3,0.37,-1.08E-17,-0.499976293,0.499976293,0.28993472,0.321182296,4.14E-05,0.007292199,0.000154144,-0.03326521,0.037928827,0.253548357,3021.257683,18.27796624,0.043708235
CHILD,0,1,0.31015766,0.27763805,-11.5584755,27.97584307,1910,3400.62817,2989.63743,14,-0.02,-2.11E-05,-0.5,0.499978878,0.28671232,0.43095884,0.000237045,0.004395101,8.74E-05,-0.0246574,0.086273454,0.497915512,3393.867065,19.5285571,0.041438649
CHILD,0,2,0.315934,0.12337244,-13.732104,24.61726034,2506,3247.431548,2243.008451,15,-0.19,-1.80E-05,-0.5,0.499981968,0.25468245,0.370102833,0.000292903,0.003056906,3.12E-06,-0.006119377,0.031106241,0.293254813,2918.461327,18.4260335,0.022550289
CHILD,0,3,0.26466337,0.0867694,-10.237428,25.05038452,554,3114.689152,3123.664843,12,-0.41,-2.05E-05,-0.5,0.499979503,0.20148915,0.16229106,0.000138764,0.02980142,0.000380971,-0.007144515,0.063058406,0.382078408,3044.514267,20.03265725,0.030764631
CHILD,0,4,0.28994462,0.103469774,-12.72391,25.84400392,908,3626.452148,3973.78032,3,0.03,-8.82E-18,-0.49997414,0.49997414,0.20132701,0.185798937,3.58E-05,0.001442587,0.000222479,0.03490488,0.060797647,0.321704283,3630.226244,21.23186107,0.022961036
CHILD,0,5,0.2983514,0.52836907,-11.157418,21.72916114,1113,3644.419645,3929.435175,13.5,-0.06,-7.08E-18,-0.499982202,0.499982202,0.19802186,0.181950964,0.000118804,0.002286648,0.0003673,-0.06585582,0.026931988,0.226500231,2914.073174,18.88501215,0.026520429
CHILD,0,6,0.27236024,0.1528435,-10.840752,26.39936125,693,3200.425695,3660.913454,4,0.09,-1.70E-05,-0.5,0.499982958,0.1719744,0.11042739,5.15E-05,0.008281235,0.000181281,-0.036547486,0.029247606,0.22794357,3063.731548,20.30394804,0.017071577
CHILD,0,7,0.29497617,0.020480247,-11.11832,24.61641484,796,3418.164002,4388.260768,3,0.29,-1.92E-05,-0.5,0.499980837,0.19456689,0.168508726,0.000101011,0.009121168,0.000374663,-0.003904186,0.03873611,0.275525935,3356.605706,19.07898926,0.015680326
CHILD,0,8,0.2771212,0.28599435,-12.607802,25.95341665,1425,3473.740169,3741.202471,18.5,0.4,-1.65E-05,-0.5,0.499983484,0.20438504,0.158665556,0.00011932,0.007698438,0.000321548,0.00844725,0.060932405,0.385795873,3304.275086,19.35548881,0.026768074
CHILD,0,9,0.37622708,0.29745615,-9.311669,26.54275918,2117,3764.494187,3159.320265,19,-0.42,-1.79E-05,-0.5,0.499982083,0.2672456,0.385292722,-0.000203116,0.001227603,0.000467891,-0.015717989,0.037960876,0.365290128,3417.314788,17.73962081,0.023388899
CHILD,0,10,0.26393375,0.08756907,-12.777931,26.88358313,658,2876.246512,3882.822182,3,-0.14,-1.76E-05,-0.5,0.499982376,0.16082665,0.123533172,0.000131116,0.042491376,0.000396001,-0.003018734,0.037657063,0.293092784,2790.625006,20.58263146,0.018233016
CHILD,0,11,0.33816254,0.43532062,-9.105631,30.54010582,941,3418.572624,4614.492388,14,-0.48,-2.53E-05,-0.5,0.499974717,0.2258909,0.233728545,0.000166813,0.010117432,0.000252567,-0.48859558,0.046345703,0.284050312,3255.214869,20.06883959,0.038165243
CHILD,0,12,0.3693507,0.08198204,-13.883043,23.37809348,4808,3161.243285,4428.292224,3,-0.22,1.48E-17,-0.499985519,0.499985519,0.23322625,0.300261598,0.000197485,0.002505611,0.000233862,-0.085060574,0.06473395,0.437976955,3096.864872,18.40220691,0.029617877
CHILD,0,13,0.24817531,0.041943543,-12.976318,28.00176364,588,3024.559593,2658.71452,3,-0.34,9.54E-18,-0.499969903,0.499969903,0.21689829,0.210688204,0.000127095,0.009417891,0.000118534,-0.018943774,0.04620108,0.358088999,3015.115263,20.8954153,0.04775277
CHILD,0,47,0.2304704,0.0745078,-11.755419,27.6408534,320,3244.519111,2522.408737,,0.35,-3.73E-05,-0.5,0.499962653,0.18660183,0.138593866,0.000196008,-0.002160259,1.33E-05,-0.5058019,0.030860582,0.254518458,3062.277857,20.80587491,0.026351959
CHILD,0,14,0.34787792,0.062323548,-11.703246,22.12467313,2559,3730.19518,4252.738265,20,0.13,-3.79E-18,-0.499983312,0.499983312,0.24379872,0.291088413,0.000144021,0.001226044,0.000370872,-0.08244965,0.0625916,0.350034587,3564.533181,17.5884471,0.020877936
CHILD,0,15,0.274081,0.27317825,-14.059995,22.55113345,751,3427.474539,4724.398886,7,-0.06,4.67E-18,-0.499980655,0.499980655,0.20241772,0.166999574,6.07E-05,0.007814908,0.000201511,-0.06247455,0.025456866,0.19981491,3355.495336,18.8323355,0.017823344
CHILD,0,16,0.2588303,0.035258092,-13.211567,20.93642665,247,2980.178107,4776.382949,,0.05,-3.73E-05,-0.5,0.499962659,0.19867799,0.150862223,0.000117491,0.05100947,0.000350803,0.001996475,0.03310726,0.257510484,2795.059429,20.65309228,0.038487145
CHILD,0,17,0.28623408,0.123884484,-11.615617,27.72061741,627,3441.159753,4741.005588,17,-0.49,9.64E-18,-0.499978802,0.499978802,0.2325124,0.246809103,0.000198139,0.007253157,0.000450203,0.023097618,0.027740056,0.18847823,2813.081148,18.25111218,0.026979011
CHILD,0,18,0.27648398,0.530221,-10.467149,23.91037273,881,2851.876497,4531.907486,3,0.08,3.16E-19,-0.499985154,0.499985154,0.20911422,0.203573202,0.000132117,0.004657177,0.000445616,-0.012558964,0.027899781,0.170677091,2492.684614,18.60235878,0.017772177
CHILD,0,19,0.28109044,0.4709188,-10.646626,26.86899233,742,2947.477516,4036.846923,21,-0.23,-1.72E-05,-0.5,0.499982785,0.1729126,0.130348753,5.53E-05,0.00533626,0.000200927,-0.013020652,0.033766802,0.206410876,2678.695557,19.87807491,0.016138133
CHILD,0,20,0.33167005,0.113951474,-10.058044,26.57564712,1462,3661.813584,4228.231094,16,-0.44,-8.73E-18,-0.499984749,0.499984749,0.21214649,0.233941125,-0.000169498,0.001371065,0.000442816,-0.007367457,0.024906714,0.197765824,3480.030199,18.83506819,0.014530415
CHILD,0,21,0.33532977,0.04633102,-14.263959,24.50145328,2064,3396.962635,2888.353278,,-0.05,-2.95E-05,-0.5,0.499970505,0.29338795,0.498020458,7.61E-05,4.11E-05,0.000106155,-0.01259902,0.06638703,0.555835394,3284.17659,20.18851437,0.036331828
CHILD,1,146,0.2569423,0.008136462,-11.121867,23.71150494,513,2252.27796,4490.441714,14,0.47,1.82E-17,-0.499980131,0.499980131,0.2512498,0.363585269,4.54E-05,0.008225124,0.000200024,-0.068582915,0.014297315,0.054514037,2138.932843,20.7459093,0.030098968
CHILD,1,147,0.26605186,0.13604634,-11.654758,25.16070342,744,3222.105482,3128.488795,16,-0.44,-1.81E-17,-0.499980669,0.499980669,0.2562188,0.345109443,8.86E-05,0.002224116,0.000236721,-0.099960126,0.018215926,0.058695911,2397.203174,18.98838473,0.028853389
CHILD,1,148,0.23281729,0.059194688,-11.551291,23.72778487,862,2037.632413,3281.879968,3,0.35,-8.25E-18,-0.499985478,0.499985478,0.22848679,0.263817837,3.56E-05,0.015445795,0.000173871,-0.05410835,0.017232865,0.073674039,1849.213585,22.00571855,0.034505122
